"id","code","name","note","user_type_id:id","reconcile","chart_template_id:id"
"account_account_1_2_02_01_002","1-2-02-01-002","Building",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_02_01_003","1-2-02-01-003","Factory Building",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_02_01_004","1-2-02-01-004","Machinery",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_02_01_005","1-2-02-01-005","Office Equipment",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_02_01_006","1-2-02-01-006","Equipment",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_02_01_007","1-2-02-01-007","Factory Equipment",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_02_01_008","1-2-02-01-008","Motor Vehicle",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_02_01_009","1-2-02-01-009","Construction In Progress",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_02_02","1-2-02-02","Accumulated Depreciation of Fixed Assets",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_02_02_001","1-2-02-02-001","Acc Depr - Building",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_02_02_002","1-2-02-02-002","Acc Depr - Factory Building",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_02_02_003","1-2-02-02-003","Acc Depr - Machinery",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_02_02_004","1-2-02-02-004","Acc Depr - Office Equipment",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_02_02_005","1-2-02-02-005","Acc Depr - Equipment",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_02_02_006","1-2-02-02-006","Acc Depr - Factory Equipment",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_02_02_007","1-2-02-02-007","Acc Depr - Motor Vehicle",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_03","1-2-03","Intangible Assets",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_03_01","1-2-03-01","Intangible Assets",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_03_01_001","1-2-03-01-001","Software",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_03_01_002","1-2-03-01-002","Patent",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_03_01_003","1-2-03-01-003","Goodwill",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_03_02","1-2-03-02","Accumulated Amortitation of Intangible Assets",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_03_02_001","1-2-03-02-001","Acc Amort - Software",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_03_02_002","1-2-03-02-002","Acc Amort - Patent",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_03_02_003","1-2-03-02-003","Acc Amort - Goodwill",,"account.data_account_type_fixed_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_04","1-2-04","Other Non-Current Assets",,"account.data_account_type_non_current_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_04_01","1-2-04-01","Long Term Lease",,"account.data_account_type_non_current_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_04_01_001","1-2-04-01-001","Long Term Lease - Office",,"account.data_account_type_non_current_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_04_01_002","1-2-04-01-002","Long Term Lease - Mess",,"account.data_account_type_non_current_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_04_01_003","1-2-04-01-003","Long Term Lease - Others",,"account.data_account_type_non_current_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_04_02","1-2-04-02","Guarantee Deposits",,"account.data_account_type_non_current_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_04_02_001","1-2-04-02-001","Deposit - Office",,"account.data_account_type_non_current_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_04_02_002","1-2-04-02-002","Deposit - Counter",,"account.data_account_type_non_current_assets","False","l10n_id_paragon_chart_template"
"account_account_1_2_04_02_003","1-2-04-02-003","Deposit - Others",,"account.data_account_type_non_current_assets","False","l10n_id_paragon_chart_template"
"account_account_2","2","Liabilities",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1","2-1","Short Term Liabilities",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1_01","2-1-01","Trade Payables",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1_01_01","2-1-01-01","Trade Payables - Third Party",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1_01_01_001","2-1-01-01-001","Trade Payables - Third Party Domestic",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1_01_01_002","2-1-01-01-002","Trade Payables - Third Party Overseas",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1_01_01_999","2-1-01-01-999","Trade Payables - Third Party Revaluation Adjustment",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1_01_02","2-1-01-02","Trade Payables - Related Party",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1_01_02_001","2-1-01-02-001","Trade Payables - Related Party Domestic",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1_01_02_002","2-1-01-02-002","Trade Payables - Related Party Overseas",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1_01_02_999","2-1-01-02-999","Trade Payables - Related Party Revaluation Adjustment",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1_02","2-1-02","Good Receipt Invoice Receipt Clearing Account",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1_02_01","2-1-02-01","Good Receipt Invoice Receipt Clearing Account",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1_02_01_001","2-1-02-01-001","GR IR Clearing Account",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1_03","2-1-03","Other Payables",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1_03_01","2-1-03-01","Other Payables",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1_03_01_001","2-1-03-01-001","Other Payables",,"account.data_account_type_payable","True","l10n_id_paragon_chart_template"
"account_account_2_1_04","2-1-04","VAT Payable",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_04_01","2-1-04-01","VAT Payable",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_04_01_001","2-1-04-01-001","VAT In",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_04_01_002","2-1-04-01-002","VAT Out",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_04_01_003","2-1-04-01-003","VAT Out - Specific",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_05","2-1-05","Income Tax Payable",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_05_01","2-1-05-01","Withholding Tax",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_05_01_001","2-1-05-01-001","Withholding Tax - Art 4 (2)",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_05_01_002","2-1-05-01-002","Withholding Tax - Art 21",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_05_01_003","2-1-05-01-003","Withholding Tax - Art 22",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_05_01_004","2-1-05-01-004","Withholding Tax - Art 23",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_05_01_005","2-1-05-01-005","Withholding Tax - Art 26",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_05_02","2-1-05-02","Corporate Tax",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_05_02_001","2-1-05-02-001","Corporate Tax - Art 25",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_05_02_002","2-1-05-02-002","Corporate Tax - Art 29",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_06","2-1-06","Accrual & Provision",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_06_01","2-1-06-01","Accrual & Provision",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_06_01_001","2-1-06-01-001","Accrued - Salary",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_06_01_002","2-1-06-01-002","Accrued - Bonus",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_06_01_003","2-1-06-01-003","Accrued - Festive Allowance",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_06_01_004","2-1-06-01-004","Accrued - Short Term Employee Benefits",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_06_01_005","2-1-06-01-005","Accrued - Expense",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_06_01_006","2-1-06-01-006","Accrued - Others",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_07","2-1-07","Short Term Bank Loan",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_07_01","2-1-07-01","Short Term Bank Loan",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_07_01_001","2-1-07-01-001","Short Term Bank Loan - Bank Mandiri (IDR)",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_07_01_999","2-1-07-01-999","Short Term Bank Loan - Revaluation Adjustment",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_08","2-1-08","Advance Payment",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_08_01","2-1-08-01","Advance Payment",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_08_01_001","2-1-08-01-001","Advance Payment",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_08_01_002","2-1-08-01-002","Advance Payment - Makloon",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_08_01_003","2-1-08-01-003","Unidentified Transfer",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_09","2-1-09","Deferred Tax Liabilities",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_09_01","2-1-09-01","Deferred Tax Liabilities",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_09_01_001","2-1-09-01-001","Deferred Tax Liabilities",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_10","2-1-10","Stock Dividen Payable",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_10_01","2-1-10-01","Stock Dividen Payable",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_1_10_01_001","2-1-10-01-001","Stock Dividen Payable",,"account.data_account_type_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_2","2-2","Long Term Liabilities",,"account.data_account_type_non_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_2_01","2-2-01","Long Term Liabilities",,"account.data_account_type_non_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_2_01_01","2-2-01-01","Long Term Bank Loan",,"account.data_account_type_non_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_2_01_01_001","2-2-01-01-001","Long Term Bank Loan - Bank Mandiri (IDR)",,"account.data_account_type_non_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_2_01_01_999","2-2-01-01-999","Long Term Bank Loan - Revaluation Adjustment",,"account.data_account_type_non_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_2_01_02","2-2-01-02","Long Term Employee Benefits Obligations",,"account.data_account_type_non_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_2_2_01_02_001","2-2-01-02-001","Long Term Employee Benefits Obligations",,"account.data_account_type_non_current_liabilities","False","l10n_id_paragon_chart_template"
"account_account_3","3","Equity",,"account.data_account_type_equity","False","l10n_id_paragon_chart_template"
"account_account_3_1","3-1","Equity",,"account.data_account_type_equity","False","l10n_id_paragon_chart_template"
"account_account_3_1_01","3-1-01","Equity",,"account.data_account_type_equity","False","l10n_id_paragon_chart_template"
"account_account_3_1_01_01","3-1-01-01","Share Capital",,"account.data_account_type_equity","False","l10n_id_paragon_chart_template"
"account_account_3_1_01_01_001","3-1-01-01-001","Share Capital",,"account.data_account_type_equity","False","l10n_id_paragon_chart_template"
"account_account_3_1_01_01_002","3-1-01-01-002","Paid In Capital",,"account.data_account_type_equity","False","l10n_id_paragon_chart_template"
"account_account_3_1_02","3-1-02","Retained Earnings",,"account.data_account_type_equity","False","l10n_id_paragon_chart_template"
"account_account_3_1_02_01","3-1-02-01","Retained Earnings",,"account.data_account_type_equity","False","l10n_id_paragon_chart_template"
"account_account_3_1_02_01_001","3-1-02-01-001","Retained Earning - Appropriated",,"account.data_account_type_equity","False","l10n_id_paragon_chart_template"
"account_account_3_1_02_01_002","3-1-02-01-002","Retained Earning - Unappropriated",,"account.data_account_type_equity","False","l10n_id_paragon_chart_template"
"account_account_3_1_02_01_003","3-1-02-01-003","Undistributed Profits/Losses",,"account.data_account_type_equity","False","l10n_id_paragon_chart_template"
"account_account_4","4","Revenue",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1","4-1","Sales, Discount & Return",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_01","4-1-01","Sales",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_01_01","4-1-01-01","Sales - Third Party",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_01_01_001","4-1-01-01-001","Sales - Third Party Domestic",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_01_01_002","4-1-01-01-002","Sales - Third Party Overseas",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_01_02","4-1-01-02","Sales - Related Party",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_01_02_001","4-1-01-02-001","Sales - Related Party Domestic",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_01_02_002","4-1-01-02-002","Sales - Related Party Overseas",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_02","4-1-02","Sales Discount",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_02_01","4-1-02-01","Distribution Center Margin Discount",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_02_01_001","4-1-02-01-001","Margin Discount",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_02_01_002","4-1-02-01-002","Cash Discount",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_02_01_003","4-1-02-01-003","Sales Rebate",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_02_01_004","4-1-02-01-004","Promo Discount",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_02_01_005","4-1-02-01-005","Distribution Fee Discount",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_02_01_006","4-1-02-01-006","Sales Discount Forfeited",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_03","4-1-03","Sales Return",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_03_01","4-1-03-01","Sales Return",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_1_03_01_001","4-1-03-01-001","Sales Return",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_2","4-2","Other Operating Revenue",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_2_01","4-2-01","Other Operating Revenue",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_2_01_01","4-2-01-01","Other Operating Revenue",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_2_01_01_001","4-2-01-01-001","Over (Under) Payment",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_2_01_01_002","4-2-01-01-002","Income From Notification Administration",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_2_01_01_003","4-2-01-01-003","Income From Facial Treatment",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_2_01_01_004","4-2-01-01-004","Income From Beauty Class",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_4_2_01_01_005","4-2-01-01-005","Other Operating Income",,"account.data_account_type_revenue","False","l10n_id_paragon_chart_template"
"account_account_5","5","Cost of Goods Sold",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1","5-1","Purchases",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01","5-1-01","Purchases",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_01","5-1-01-01","Consumption Material",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_01_001","5-1-01-01-001","Consumption Material - Packaging (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_01_002","5-1-01-01-002","Consumption Material - Others (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_01_003","5-1-01-01-003","Consumption Material - Semi Finished Goods (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_02","5-1-01-02","Cost Variance",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_02_001","5-1-01-02-001","Purchase Price Variance (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_02_002","5-1-01-02-002","Production Variance (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_02_003","5-1-01-02-003","Physical Stock Take Difference (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_03","5-1-01-03","Purchases Discount",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_03_001","5-1-01-03-001","Purchase Discount (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_04","5-1-01-04","Purchase Return",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_04_001","5-1-01-04-001","Purchase Return (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_05","5-1-01-05","Other Purchases Expense",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_05_001","5-1-01-05-001","Custom & Duty (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_05_002","5-1-01-05-002","Freight In & Freight Out (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_05_003","5-1-01-05-003","Loading & Unloading (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_05_004","5-1-01-05-004","Storage & Warehouse (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_05_005","5-1-01-05-005","Forwarder Fee (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_05_006","5-1-01-05-006","Subcontract Work (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_05_007","5-1-01-05-007","Un-planned Delivery Cost (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_05_008","5-1-01-05-008","Packing Cost (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_1_01_05_009","5-1-01-05-009","Other Purchases Expense (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_2","5-2","Direct Labour Costs",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_2_01","5-2-01","Direct Labour Costs",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_2_01_01","5-2-01-01","Direct Labour Costs",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_2_01_01_001","5-2-01-01-001","Direct Labour (DL) Costs (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_2_01_01_002","5-2-01-01-002","DL - Overtime (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_2_01_01_003","5-2-01-01-003","DL - Incentive (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_2_01_01_004","5-2-01-01-004","DL - Festive Allowance (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3","5-3","Overhead",,"account.data_account_type_depreciation","False","l10n_id_paragon_chart_template"
"account_account_5_3_01","5-3-01","Fixed Overhead Costs",,"account.data_account_type_depreciation","False","l10n_id_paragon_chart_template"
"account_account_5_3_01_01","5-3-01-01","Depreciation Expenses",,"account.data_account_type_depreciation","False","l10n_id_paragon_chart_template"
"account_account_5_3_01_01_001","5-3-01-01-001","Depreciation - Factory Building (COGS)",,"account.data_account_type_depreciation","False","l10n_id_paragon_chart_template"
"account_account_5_3_01_01_002","5-3-01-01-002","Depreciation - Machinery (COGS)",,"account.data_account_type_depreciation","False","l10n_id_paragon_chart_template"
"account_account_5_3_01_01_003","5-3-01-01-003","Depreciation - Factory Equipment (COGS)",,"account.data_account_type_depreciation","False","l10n_id_paragon_chart_template"
"account_account_5_3_01_01_004","5-3-01-01-004","Depreciation - Motor Vehicle (COGS)",,"account.data_account_type_depreciation","False","l10n_id_paragon_chart_template"
"account_account_5_3_01_02","5-3-01-02","Repair & Maintenance Expenses",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_01_02_001","5-3-01-02-001","Repair & Maintenance - Factory Building (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_01_02_002","5-3-01-02-002","Repair & Maintenance - Machinery (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_01_02_003","5-3-01-02-003","Repair & Maintenance - Factory Equipment (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_01_02_004","5-3-01-02-004","Repair & Maintenance - Motor Vehicle (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_01_02_005","5-3-01-02-005","Office Supplies Expense (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_01_02_006","5-3-01-02-006","Machinery Expense (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_01_02_007","5-3-01-02-007","Factory Equipment Expense (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02","5-3-02","Variable Overhead Costs",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_01","5-3-02-01","Indirect Labour Costs",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_01_001","5-3-02-01-001","Indirect Labour Cost (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_01_002","5-3-02-01-002","IL - Overtime (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_01_003","5-3-02-01-003","IL - Incentive (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_01_004","5-3-02-01-004","IL - Festive Allowance (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_02","5-3-02-02","Employee Allowance",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_02_001","5-3-02-02-001","Employee Allowance - Medical (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_02_002","5-3-02-02-002","Employee Allowance - Tax.Art 21 (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_02_003","5-3-02-02-003","Employee Allowance - Uniform (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_02_004","5-3-02-02-004","Employee Allowance - Meal (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_02_005","5-3-02-02-005","Employee Allowance - Others (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_03","5-3-02-03","Employee Benefits",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_03_001","5-3-02-03-001","Employee Benefits (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_04","5-3-02-04","Rent Expenses",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_04_001","5-3-02-04-001","Rent - Residence (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_04_002","5-3-02-04-002","Rent - Warehouse (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_04_003","5-3-02-04-003","Rent - Factory Equipment (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_04_004","5-3-02-04-004","Rent - Motor Vehicle (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_04_005","5-3-02-04-005","Rent - Others (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_05","5-3-02-05","Utilities Expense",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_05_001","5-3-02-05-001","Fuel (Solar & Gasoline) & Gas (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
"account_account_5_3_02_05_002","5-3-02-05-002","Electricity (COGS)",,"account.data_account_type_direct_costs","False","l10n_id_paragon_chart_template"
